,gen_mae,gen_mae_val,gen_loss,gen_loss_val,disc_loss,disc_loss_val
0,0.1515389224354747,0.0,16.866281861648478,0.0,0.6853186553901165,0.0
1,0.07592690082598541,0.0,8.520150601426051,0.0,1.1785213401076593,0.0
2,0.07223598933972525,0.0,8.10719579964845,0.0,1.213570259592257,0.0
3,0.07057103349059435,0.0,7.8985234135804205,0.0,1.2560350536549578,0.0
4,0.06922420916538757,0.0,7.739739548288554,0.0,1.281470469387731,0.0
5,0.06813010662252063,0.0,7.613750113687051,0.0,1.3006470442318592,0.0
6,0.06736860634585118,0.0,7.530560288657755,0.0,1.3071235976422655,0.0
7,0.06664961919412617,0.0,7.445450713226703,0.0,1.3233052666640106,0.0
8,0.06592820404307873,0.0,7.371278840705789,0.0,1.3230386284857873,0.0
9,0.06548989898791968,0.0,7.322806510194776,0.0,1.3294182531731076,0.0
10,0.0650032521565922,0.0,7.274975795185453,0.0,1.3276006717413362,0.0
11,0.06463753130911071,0.0,7.231968380346628,0.0,1.3340168281758986,0.0
12,0.06429885609395315,0.0,7.196758284607147,0.0,1.3309427172039388,0.0
13,0.06397568964930046,0.0,7.160372862910924,0.0,1.33827243742721,0.0
14,0.0636910349547592,0.0,7.130045902983381,0.0,1.334517489283516,0.0
15,0.06342519367919618,0.0,7.102057059439132,0.0,1.3378077279274678,0.0
16,0.06315644918743882,0.0,7.073292199195203,0.0,1.3380812953176429,0.0
17,0.06296390833365058,0.0,7.055793970270814,0.0,1.33434922001336,0.0
18,0.06282032982502608,0.0,7.044422729735026,0.0,1.329039025823734,0.0
19,0.06270769211499788,0.0,7.038259735471012,0.0,1.3226650706034684,0.0
20,0.06258095409714622,0.0,7.029815475771418,0.0,1.3175201007393367,0.0
21,0.06231150688911681,0.0,7.00996186959239,0.0,1.3089509559870183,0.0
22,0.06176686629486192,0.0,6.958554887571465,0.0,1.3082813696662794,0.0
23,0.061060810404308156,0.0,6.877776605259834,0.0,1.3246521595350802,0.0
24,0.06030610887820423,0.0,6.792617598960932,0.0,1.3348492714190408,0.0
25,0.05978512821374406,0.0,6.741505569492699,0.0,1.334206974477191,0.0
26,0.059449426572471493,0.0,6.709642304620279,0.0,1.3330827539681804,0.0
27,0.05918962243539172,0.0,6.685636370029429,0.0,1.3293378787592767,0.0
28,0.05903901256837183,0.0,6.678395752141258,0.0,1.3183940524361109,0.0
29,0.059011796954530606,0.0,6.681131071625743,0.0,1.3204043422515845,0.0
30,0.05894875856870202,0.0,6.678427572974211,0.0,1.3146248093515311,0.0
31,0.0588982122624179,0.0,6.669438910592724,0.0,1.3192186446071463,0.0
32,0.058768631109264856,0.0,6.6508598150011125,0.0,1.3266806368979593,0.0
33,0.05866411364734715,0.0,6.636683547275806,0.0,1.3286519195283781,0.0
34,0.05855337212962594,0.0,6.623271262408053,0.0,1.3276822946838,0.0
35,0.05843655851510969,0.0,6.613512104981093,0.0,1.3280200439551861,0.0
36,0.058281698769421665,0.0,6.593792990981052,0.0,1.3272645322957126,0.0
37,0.0582200441999415,0.0,6.592339969006566,0.0,1.3239536396729108,0.0
38,0.05809965036124064,0.0,6.579802390619273,0.0,1.322971489805573,0.0
39,0.057964404787569875,0.0,6.566133336530528,0.0,1.32168045707748,0.0
40,0.05787772693302862,0.0,6.558926845355733,0.0,1.3190098659022365,0.0
41,0.05776883775173534,0.0,6.548642439206775,0.0,1.318193626637307,0.0
42,0.057676846485281374,0.0,6.540787785567784,0.0,1.3160818935316232,0.0
43,0.05755970859851254,0.0,6.530973751422366,0.0,1.314220012506016,0.0
44,0.05747505246318588,0.0,6.525004541844744,0.0,1.312569885789285,0.0
45,0.057393263362871885,0.0,6.517848695562869,0.0,1.3113699791188755,0.0
46,0.05732325686453918,0.0,6.512471938725325,0.0,1.3094349566269854,0.0
47,0.05720956686098453,0.0,6.50192042379456,0.0,1.3084739125579667,0.0
48,0.0571229424622091,0.0,6.495511363877746,0.0,1.306096838086833,0.0
49,0.057041658920533346,0.0,6.489613728574958,0.0,1.306016331079249,0.0
50,0.05695507002993767,0.0,6.478581580968952,0.0,1.3088561514950832,0.0
51,0.05685469640882105,0.0,6.473399735030781,0.0,1.3005773969028496,0.0
52,0.05677784279890517,0.0,6.468586866402801,0.0,1.298339406190614,0.0
53,0.05672009457091678,0.0,6.463955351504966,0.0,1.297830438230287,0.0
54,0.056625501539697594,0.0,6.457595720371194,0.0,1.292666760388268,0.0
55,0.056607275302826464,0.0,6.460760885871094,0.0,1.2887603722072307,0.0
56,0.0565424832017345,0.0,6.457938893686103,0.0,1.2834248242156412,0.0
57,0.05648017051261949,0.0,6.4564417664426825,0.0,1.2803686429837986,0.0
58,0.05642758576305607,0.0,6.453346332831582,0.0,1.2780259763831732,0.0
59,0.0563739214357003,0.0,6.452802682014644,0.0,1.273477110549177,0.0
60,0.05634500620604583,0.0,6.456436554090507,0.0,1.2676867114451016,0.0
61,0.05627925721742799,0.0,6.448643841331512,0.0,1.2700255126042481,0.0
62,0.0562306491931071,0.0,6.447506482136671,0.0,1.2652587230574963,0.0
