,gen_mae,gen_mae_val,gen_loss,gen_loss_val,disc_loss,disc_loss_val
0,0.12420768339832253,0.0,13.55006859162994,0.0,1.0173173808890308,0.0
1,0.07842864335802753,0.0,8.709672907566684,0.0,1.237317475454878,0.0
2,0.07175851954891149,0.0,8.013118429877704,0.0,1.264541497511807,0.0
3,0.06799385810649167,0.0,7.620520264542612,0.0,1.2778922019790842,0.0
4,0.06541570651373835,0.0,7.350084061638184,0.0,1.2888421932698741,0.0
5,0.06319445240061394,0.0,7.119672797559497,0.0,1.2992883025071202,0.0
6,0.06143545585048903,0.0,6.938918217214067,0.0,1.3041268197437854,0.0
7,0.06004667196246496,0.0,6.79720321994585,0.0,1.3069610239867981,0.0
8,0.058815648398188605,0.0,6.670739443298263,0.0,1.3097606249124083,0.0
9,0.057786030362397746,0.0,6.562940610208331,0.0,1.314106907717246,0.0
10,0.05695904057610178,0.0,6.477870105863257,0.0,1.31731630151965,0.0
11,0.05619827944001039,0.0,6.399987015837582,0.0,1.3184907634821381,0.0
12,0.05536784610011189,0.0,6.313862166473654,0.0,1.3216524927397657,0.0
13,0.05476566964743486,0.0,6.253024258155538,0.0,1.321769592950438,0.0
14,0.054402168039349746,0.0,6.214741778195836,0.0,1.322898337003873,0.0
15,0.05392451465649256,0.0,6.166778496468531,0.0,1.323123757135732,0.0
16,0.05333628895933338,0.0,6.1078536663335585,0.0,1.32261607547022,0.0
17,0.053005980054343475,0.0,6.074308874363053,0.0,1.3222762047132708,0.0
18,0.052528525077286,0.0,6.026386888912714,0.0,1.3230413574457003,0.0
19,0.052261907486477376,0.0,5.999122858186456,0.0,1.3238927842951456,0.0
20,0.05178755288607078,0.0,5.952762701261792,0.0,1.321570002871478,0.0
21,0.05151252225141275,0.0,5.924078835504932,0.0,1.3242077949053204,0.0
22,0.051283303308514556,0.0,5.902333090288096,0.0,1.3223349713284143,0.0
23,0.05102876515802379,0.0,5.877081415291348,0.0,1.3230076701484323,0.0
24,0.050663867777512674,0.0,5.840137335380827,0.0,1.322142877690468,0.0
25,0.05044539075489852,0.0,5.818444129525156,0.0,1.3239875270592691,0.0
26,0.050104584907307285,0.0,5.784468774363055,0.0,1.323343309107625,0.0
27,0.04996911061010902,0.0,5.770425952739942,0.0,1.3236650085429762,0.0
28,0.04974111976867638,0.0,5.7479681475342055,0.0,1.3234919639880576,0.0
29,0.04950106781958408,0.0,5.722904558836594,0.0,1.3252256049590667,0.0
30,0.04929309389272765,0.0,5.705291212008087,0.0,1.320819595777841,0.0
31,0.049136565930231114,0.0,5.6900051438077455,0.0,1.3227524484307318,0.0
32,0.048902151418911056,0.0,5.665933776913503,0.0,1.3230548054362044,0.0
33,0.0486831056493914,0.0,5.643317868337678,0.0,1.323768507992368,0.0
34,0.048511602143883205,0.0,5.625393602558438,0.0,1.3227941145719584,0.0
35,0.04831397209831553,0.0,5.609312481134192,0.0,1.3203989278258463,0.0
36,0.04807471452948808,0.0,5.582754070149015,0.0,1.322813942760931,0.0
37,0.04776899729197201,0.0,5.552736373735936,0.0,1.3225780902458644,0.0
38,0.047709945081082825,0.0,5.5470533167518195,0.0,1.3222683909181727,0.0
39,0.04753855858630016,0.0,5.532952865052818,0.0,1.3199883926495664,0.0
40,0.047420473327531486,0.0,5.51918579857231,0.0,1.3215187059871298,0.0
41,0.04725597413060468,0.0,5.503419308707997,0.0,1.319774848225512,0.0
42,0.04721466454489021,0.0,5.500308213797614,0.0,1.319056482853159,0.0
43,0.047045086691575984,0.0,5.483066338263183,0.0,1.3209337919054123,0.0
44,0.04711241251794462,0.0,5.490778405173282,0.0,1.3187127059282582,0.0
45,0.046792338755438624,0.0,5.459517092798161,0.0,1.3170713341216658,0.0
46,0.046761802974180706,0.0,5.457683647643383,0.0,1.316935545756395,0.0
47,0.0467138615754748,0.0,5.452889484440872,0.0,1.31663530271463,0.0
48,0.046469648121114614,0.0,5.42893037473052,0.0,1.3171722756993607,0.0
49,0.046364384006529064,0.0,5.418643411902955,0.0,1.317599374699298,0.0
50,0.04624567709938751,0.0,5.408891349523655,0.0,1.3138316685112796,0.0
51,0.0462154046434533,0.0,5.404622263023419,0.0,1.3151477002046914,0.0
52,0.04623975787693094,0.0,5.408417034382641,0.0,1.313864285454213,0.0
53,0.04599401084360931,0.0,5.383657651421184,0.0,1.3151894798573982,0.0
54,0.04593870399943663,0.0,5.379029989992997,0.0,1.3135661359404762,0.0
55,0.045893543098259985,0.0,5.373796732227239,0.0,1.3137837802302061,0.0
56,0.045775687859447294,0.0,5.364593751504444,0.0,1.3136838367002552,0.0
57,0.04560562208864649,0.0,5.34743273584791,0.0,1.3111763105897754,0.0
58,0.045701119934218895,0.0,5.3591004433290585,0.0,1.3101862987026132,0.0
59,0.04543800466077471,0.0,5.332173555318112,0.0,1.309823999540543,0.0
60,0.045289303581617944,0.0,5.317973117279156,0.0,1.3092792016708314,0.0
61,0.04528132794452251,0.0,5.317796827529966,0.0,1.3086503084082792,0.0
62,0.0453231126463267,0.0,5.3228646735540215,0.0,1.3083049095533033,0.0
63,0.04517883806161306,0.0,5.31109786011395,0.0,1.3049883537218547,0.0
64,0.04526618624587671,0.0,5.320078934147853,0.0,1.3072903602029873,0.0
65,0.04507862051664883,0.0,5.300882435200736,0.0,1.3089201840647842,0.0
66,0.04500327693010963,0.0,5.294746737820365,0.0,1.305226271116086,0.0
67,0.045023526861094586,0.0,5.297585738611321,0.0,1.3038269579966437,0.0
68,0.04497893546508375,0.0,5.294178625869707,0.0,1.3041716212227394,0.0
69,0.044882581709636785,0.0,5.285337389696726,0.0,1.3036475272327628,0.0
70,0.04489056231070976,0.0,5.286748757574157,0.0,1.3029197192839683,0.0
71,0.044778676842326094,0.0,5.2760740014661245,0.0,1.3013889040249882,0.0
72,0.04464311360686194,0.0,5.2655577595819265,0.0,1.2994395097907425,0.0
73,0.04454714198735529,0.0,5.253955557091193,0.0,1.301601735319561,0.0
74,0.04466390282518885,0.0,5.267261117259004,0.0,1.299492218543611,0.0
75,0.04455501773364461,0.0,5.2566542345817675,0.0,1.2998195036665547,0.0
76,0.04461170824988982,0.0,5.2636132425821645,0.0,1.2983750491173958,0.0
77,0.04454144352841163,0.0,5.258459070340879,0.0,1.2969617557278266,0.0
78,0.04449096883925737,0.0,5.253820013544114,0.0,1.2963605698282332,0.0
79,0.04441372769969233,0.0,5.247680466195647,0.0,1.294940538244054,0.0
80,0.04426531675976316,0.0,5.233509209751388,0.0,1.295710675545188,0.0
81,0.044341459112295284,0.0,5.24250523517059,0.0,1.2941390451336552,0.0
82,0.04429269729526946,0.0,5.2390046669737,0.0,1.2930513813685192,0.0
83,0.04444821641566985,0.0,5.255976138345065,0.0,1.2909014854544552,0.0
